"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051260","GO:0051260","protein homooligomerization","74/2549","351/18670",7.51868896450447e-05,0.00119583878209227,0.000967226284325645,"CD79A/CD79B/RIPOR2/CCDC88C/CD247/FSD1/P2RX1/TCL1A/CD3D/KCNG1/GBP5/TNFSF11/CD3E/CD3G/TDO2/EVL/POLQ/GCH1/KCNA3/TRPM2/MLKL/TK1/P2RX2/SHKBP1/PYCARD/KCTD10/SCUBE3/BIK/BLM/KCTD8/PRTG/B2M/PRF1/B4GALT1/DYNC1LI2/RNF213/RASEF/SMAD4/DISP1/TP63/DFFB/ECT2/HLA-G/HSD17B10/RS1/TMCC1/RAD51/SHMT2/SPAG9/KCNA6/KCNA2/ALDH1A3/GLRA3/DPYS/TRAF2/KCTD15/SLC1A2/CALHM1/BID/LNX1/KCNC3/MGST1/BAX/AQP11/GOLGA2/ALOX5AP/ADIPOQ/RIPK3/LETM1/KCTD13/EHD1/TRPM4/ACADL/ITLN1",74
"GO:0048291","GO:0048291","isotype switching to IgG isotypes","8/2549","13/18670",8.09378426451914e-05,0.00128400623704051,0.00103853847215989,"PTPRC/CD28/TBX21/CD40/IL27RA/FOXP3/IL4/ATAD5",8
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","29/2549","103/18670",8.3059863850276e-05,0.00131430019857201,0.00106304103579005,"ITGAD/ITGAE/ITGAL/ITGAX/TSPAN32/VAV1/SEMA7A/ITGA4/PLEK/PTK2B/FYB1/CCM2/ITGAM/ITGB7/FERMT3/ITGB2/PHACTR4/LAT/FERMT2/FGR/ITGB1/ABL1/FYB2/ITGB1BP1/RCC2/TYROBP/HCK/PRAM1/LAMA3",29
"GO:1903305","GO:1903305","regulation of regulated secretory pathway","40/2549","160/18670",8.38125296975917e-05,0.00132282683989541,0.00106993761058633,"PRKCB/P2RX1/ADORA2A/MICAL1/CD84/RAC2/IL4R/HLA-F/CD300A/ITGAM/CCR2/ITGB2/UNC13D/FCGR2B/STXBP5L/BACE1/NPPA/CPLX1/ATP2A2/F2RL1/CHRNB2/DTNBP1/FGR/VAMP1/DGKI/STX4/APBA2/CACNA1D/PRKCG/CHRNA6/BAIAP3/ABR/CPLX3/PREPL/LGALS9/LYN/CACNB2/PRAM1/FER/CAMK2A",40
"GO:0032872","GO:0032872","regulation of stress-activated MAPK cascade","54/2549","237/18670",8.50183883008744e-05,0.00133710603035559,0.00108148700046966,"MAP4K1/TLR6/NCF1/CD27/NOD2/EDAR/PTPN22/TNFSF11/RASGRP1/PTK2B/CD40LG/TIAM1/WNT16/SLAMF1/CARD9/INAVA/CCR7/TNF/FOXM1/PBK/CCL19/PKN1/MLKL/DUSP22/FCGR2B/RASSF2/IL1B/PYCARD/SASH1/FGD2/KLHDC10/UNC5CL/F2RL1/DTNBP1/FOXO1/SH3RF1/CYLD/TLR9/PPEF2/IL26/SPAG9/VEGFA/MAP2K4/HACD3/TRAF2/IL36RN/PRDX1/ERN1/MAP3K10/APP/FKTN/TAOK1/MAP4K2/MINK1",54
"GO:0032418","GO:0032418","lysosome localization","23/2549","74/18670",8.53655862276483e-05,0.00133710603035559,0.00108148700046966,"BTK/LAT2/CD84/RAC2/RASGRP1/IL4R/PIK3CD/CD300A/UNC13D/MILR1/CHGA/LAT/NPPA/PIK3CG/FGR/SPAG9/LGALS9/KXD1/CBL/LYN/DEF8/FER/RAB34",23
"GO:0050710","GO:0050710","negative regulation of cytokine secretion","23/2549","74/18670",8.53655862276483e-05,0.00133710603035559,0.00108148700046966,"TLR6/LILRB1/PTPN22/BANK1/BTN2A2/CARD8/NLRP7/CD200R1/TNF/HDAC9/IL27RA/TNFAIP3/FOXP3/FCGR2B/CARD16/NLRP3/LGR4/TMSB4X/F2RL1/CARD17/NR1H4/IL36RN/TNFRSF4",23
"GO:0070231","GO:0070231","T cell apoptotic process","17/2549","47/18670",8.75641926877043e-05,0.00136807994989603,0.00110653953226302,"JAK3/CD27/PDCD1/FASLG/DOCK8/IL7R/ADAM8/ADA/CD274/HIF1A/GLI3/BAK1/NFKBID/IDO1/LGALS9/BAX/RIPK3",17
"GO:0000768","GO:0000768","syncytium formation by plasma membrane fusion","19/2549","56/18670",9.36900222575777e-05,0.00145643258217998,0.00117800149646264,"CD53/RIPOR2/IL4R/PLEKHO1/CXCL10/VASH2/CXCL9/FLT3LG/ADGRB1/ADAM12/NFATC2/WNT1/TANC1/NPHS1/CDON/NOS1/RAPGEF3/TYROBP/EHD1",19
"GO:0140253","GO:0140253","cell-cell fusion","19/2549","56/18670",9.36900222575777e-05,0.00145643258217998,0.00117800149646264,"CD53/RIPOR2/IL4R/PLEKHO1/CXCL10/VASH2/CXCL9/FLT3LG/ADGRB1/ADAM12/NFATC2/WNT1/TANC1/NPHS1/CDON/NOS1/RAPGEF3/TYROBP/EHD1",19
"GO:0001959","GO:0001959","regulation of cytokine-mediated signaling pathway","43/2549","177/18670",9.46183787422931e-05,0.00146717771749014,0.00118669244833363,"STAP1/ZBP1/PTPRC/CXCR4/PTPN6/BIRC3/GFI1/NLRC5/CASP1/CARD8/TXK/SIGIRR/CASP8/TNF/TRAF1/TNFAIP3/PYCARD/H2BC11/CARD16/CD300LF/PARP14/RNF113A/IFNG/HIF1A/CD74/F2RL1/CASP4/CYLD/IKBKB/RNASEL/NR1H4/OTULIN/SPATA2/TRAF2/IL36RN/TRIM6/BIRC2/SH2B3/USP18/ADIPOQ/IFNAR2/TICAM2/IL7",43
"GO:0033044","GO:0033044","regulation of chromosome organization","72/2549","342/18670",9.78118369237109e-05,0.0015129045876175,0.00122367755982979,"PAX5/AURKB/GFI1/BUB1/PIF1/MKI67/BUB1B/MYB/RESF1/AICDA/TOP2A/CENPF/DLGAP5/ESPL1/TACC3/NDC80/CENPE/NEK2/ATM/CDCA5/CDC45/SPI1/PHF19/FOXP3/MAD2L2/IL1B/GNL3L/CDT1/PLK1/HNRNPD/TTK/EZHIP/HIRA/H1-0/BUB3/SDR16C5/SMAD4/XRCC5/GATA3/LIG4/RMI2/WDR61/JARID2/WDR70/PAX7/TAF7/UCN/VEGFA/RAD50/H3-3B/TGFB1/RPS6KA4/CTC1/MAD2L1/MPHOSPH8/CTBP1/H1-3/SLX4/TNKS/KAT7/DHX36/NOS1/DNMT1/CDC6/PRKD2/FBXO4/RTEL1/CCT5/NEK6/CDK9/OGT/HMGA1",72
"GO:0051091","GO:0051091","positive regulation of DNA-binding transcription factor activity","58/2549","261/18670",9.909357592373e-05,0.0015289076165589,0.00123662123622893,"AIM2/CARD11/TLR6/PRKCB/BTK/NOD2/TNFSF11/TRAF5/CD40LG/ESR2/HCLS1/ADAM8/NFKB2/WNT10B/RTKN2/TRIM22/TNF/CD40/TRAF1/ITGB2/TRIM14/NFAM1/MBTPS2/IL1B/LRP6/RELN/PYCARD/CARD16/MALT1/RHEBL1/PPARGC1B/NLRP3/IL18/RIPK4/IL18RAP/WNT1/JUP/IKBKB/FLOT2/TLR9/TCF3/LRP8/VEGFA/PLPP3/IL18R1/TRAF2/TGFB1/RPS6KA4/LGALS9/APP/JMY/CLOCK/RIPK3/PRKD2/WNT2/FER/LPAR5/CAMK2A",58
"GO:0050766","GO:0050766","positive regulation of phagocytosis","22/2549","70/18670",0.000100440074870999,0.00154582771946983,0.00125030666650099,"STAP1/SIRPG/IL2RG/PTPRC/DOCK2/IL2RB/NCKAP1L/ABCA7/TNF/FCGR2B/SIRPB1/IL1B/PYCARD/CD300LF/IFNG/F2RL1/CLEC7A/AHSG/PTX3/C2/ABR/CYBA",22
"GO:0038061","GO:0038061","NIK/NF-kappaB signaling","44/2549","183/18670",0.000102100498281077,0.00156748333217127,0.00126782230332568,"TLR6/CD27/NLRC3/NOD2/BIRC3/EDAR/PTPN22/PSMB8/NFKB2/RTKN2/TNF/CCL19/RELB/RASSF2/PSMB9/IL1B/TLR7/SASH1/MALT1/NLRP3/TNFRSF10A/PSMB10/TMSB4X/IL23A/HAVCR2/IL18/CYLD/NFAT5/DICER1/TLR9/MAP3K14/TRIP6/IL18R1/TRAF2/BIRC2/PRDX1/CCN3/LGALS9/APP/RIPK3/PSMC2/PSMD1/PSMA8/NR3C2",44
"GO:2000406","GO:2000406","positive regulation of T cell migration","13/2549","31/18670",0.000103134949597973,0.00157944537911549,0.0012774975257654,"CXCL13/ITGA4/DOCK8/SPN/CXCL10/ADAM8/XCL2/CCR2/CCL20/PYCARD/XCL1/TNFRSF14/APP",13
"GO:0010803","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","20/2549","61/18670",0.000106585489955931,0.00162825784285764,0.00131697834762961,"BIRC3/CASP1/CARD8/CASP8/TNF/TRAF1/TNFAIP3/PYCARD/H2BC11/CARD16/F2RL1/CASP4/CYLD/IKBKB/NR1H4/OTULIN/SPATA2/TRAF2/BIRC2/ADIPOQ",20
"GO:0002577","GO:0002577","regulation of antigen processing and presentation","10/2549","20/18670",0.000110167499787964,0.00167883330341904,0.00135788512831729,"HLA-DOB/WAS/NOD2/HLA-DOA/CCR7/CCL19/FCGR2B/PYCARD/CD74/LILRB2",10
"GO:0098813","GO:0098813","nuclear chromosome segregation","58/2549","262/18670",0.000110635642773423,0.00168182486938371,0.00136030478661542,"MEI1/AURKB/CENPK/BUB1/NUSAP1/HASPIN/BUB1B/FANCD2/TOP2A/CENPF/KIF18B/NCAPH/DLGAP5/NCAPG/ESPL1/TACC3/NDC80/CENPE/NUF2/NEK2/ATM/CDCA5/SGO1/CHMP7/CDCA8/KIF4A/EME1/BRIP1/KIF14/MAD2L2/RACGAP1/TTL/REC8/CDT1/PLK1/KNL1/TTK/RAB11A/KIFC1/STAG3/KIF23/HIRA/FBXW7/BUB3/ESCO2/ECT2/RMI2/CCNE2/KNSTRN/ANKRD31/MAD2L1/SLX4/TNKS/TERB1/RCC2/CDC6/DIS3L2/NEK6",58
"GO:2001251","GO:2001251","negative regulation of chromosome organization","37/2549","146/18670",0.000112391431040802,0.00170432790159177,0.00137850583892666,"PAX5/AURKB/BUB1/PIF1/BUB1B/AICDA/TOP2A/CENPF/ESPL1/NDC80/ATM/SPI1/FOXP3/MAD2L2/GNL3L/CDT1/PLK1/TTK/EZHIP/H1-0/BUB3/SDR16C5/XRCC5/JARID2/TAF7/UCN/RAD50/H3-3B/CTC1/MAD2L1/CTBP1/H1-3/SLX4/TNKS/DNMT1/RTEL1/HMGA1",37
"GO:0050709","GO:0050709","negative regulation of protein secretion","36/2549","141/18670",0.000117466878735286,0.00177693784531838,0.00143723469696964,"TLR6/LILRB1/PTPN22/BANK1/BTN2A2/RHBDF2/CARD8/NLRP7/CD200R1/TNF/ADTRP/HDAC9/IL27RA/CD22/TNFAIP3/FOXP3/NPFF/FCGR2B/BMP8A/CHGA/IL1B/STXBP5L/CARD16/NLRP3/LGR4/TMSB4X/F2RL1/CARD17/NR1H4/IRS1/IDH2/IL36RN/TNFRSF4/CCN3/ACVR1C/CYP51A1",36
"GO:1903727","GO:1903727","positive regulation of phospholipid metabolic process","17/2549","48/18670",0.000118470161541503,0.00178774363282263,0.001445974705952,"CD19/NOD2/PTK2B/CCR7/CCL19/DGKZ/AGAP2/FGR/NR1H4/IRS1/TGFB1/P2RY12/TAZ/APOC2/LYN/ADGRF5/TEK",17
"GO:0002758","GO:0002758","innate immune response-activating signal transduction","64/2549","298/18670",0.000128316166631116,0.00193161100473654,0.00156233847141587,"TLR10/FCRL3/IRF4/CARD11/TLR6/BTK/ICAM3/KLRK1/NOD2/BIRC3/PLCG2/GFI1/PTPN22/ARRB2/CD300A/TRAF3/PIK3AP1/ITGAM/PSMB8/TNIP3/CASP8/CARD9/INAVA/ITGB2/MUC16/TNFAIP3/UNC93B1/CTSS/RELB/PSMB9/RNF125/TLR7/IRF1/MALT1/TLR1/CD300LF/PSMB10/CNPY3/LGR4/HAVCR2/PGLYRP2/TNIP1/F2RL1/LILRA4/CYLD/IKBKB/NR1H4/CLEC7A/CLEC10A/TLR9/OTULIN/PUM1/LY96/BIRC2/FYN/LYN/PSMC2/PSMD1/PSMA8/HCK/PIK3C3/TICAM2/CYBA/TKFC",64
"GO:0006909","GO:0006909","phagocytosis","76/2549","369/18670",0.000133350046113567,0.00200251634782679,0.00161968860302477,"STAP1/IGLL5/SIRPG/CORO1A/IL2RG/NCF4/PTPRC/WAS/DOCK2/IRF8/MYO1G/BIN2/CD247/ITGAL/ICAM3/VAV1/ARHGAP25/ADORA2A/PLCG2/IL2RB/PLD4/CD300A/CD3G/NCKAP1L/RUBCN/CSK/WIPF1/ITGAM/SH3BP1/CYFIP2/SLAMF1/IGLL1/ABCA7/P2RX7/TNF/TXNDC5/ITGB2/UNC13D/FCGR2B/SIRPB1/FCN3/IL1B/CEBPE/PYCARD/ADGRB1/CD300LF/IFNG/ELMO1/F2RL1/CDC42SE2/FGR/ITGB1/NCF2/ABL1/CLEC7A/LIMK1/PRKCG/RAB39A/AHSG/PTX3/TGFB1/C2/ABR/XKR6/CDC42SE1/FYN/C4BPB/LYN/ADIPOQ/TYROBP/HCK/TICAM2/PLD2/CYBA/RAB34/ARPC2",76
"GO:0051052","GO:0051052","regulation of DNA metabolic process","86/2549","429/18670",0.000134062141135092,0.00200833527167752,0.00162439510374979,"PTPRC/WAS/AURKB/PIF1/CD28/ARRB2/RESF1/E2F8/PTK2B/TBX21/AICDA/BRCA2/CCNA2/GZMA/NPPC/IL7R/POLQ/NEK2/ATM/CD40/FOXM1/SPI1/IL27RA/FOXP3/MAD2L2/RFC4/GNL3L/CHEK2/FANCB/HDAC10/BLM/CDT1/APLF/CGAS/DNA2/TNFSF4/HNRNPD/STAT6/E2F7/FBXW7/H1-0/ESCO2/XRCC5/GATA3/HELB/KDM1B/RMI2/EREG/PAM16/RAD51/WDR70/CDC7/PRKCG/UCN/MAP2K4/RAD50/DONSON/SHLD3/TIMELESS/TGFB1/GRHL2/CTC1/MPHOSPH8/BAX/H1-3/SLX4/TNKS/DBF4/DHX36/ADIPOQ/SMCHD1/DNMT1/CDC6/HMGA2/PRMT5/PRKD2/CBX8/FBXO4/KCTD13/IL4/RTEL1/ATAD5/CCT5/CDK9/RAD51AP1/ZSCAN4",86
"GO:0033081","GO:0033081","regulation of T cell differentiation in thymus","11/2549","24/18670",0.00013480160834783,0.0020145351469759,0.00162940972816065,"CAMK4/TESPA1/RASGRP1/IL7R/ADAM8/ADA/TMEM131L/FOXP3/FOXN1/IHH/NFKBID",11
"GO:0050871","GO:0050871","positive regulation of B cell activation","36/2549","142/18670",0.000136990087335378,0.00204230763938309,0.00165187286034848,"FCRL3/IGLL5/CARD11/INPP5D/BTK/PTPRC/TNFRSF13C/SASH3/CD27/NOD2/CD28/TBX21/NCKAP1L/IGLL1/ADA/CD40/MAD2L2/TNFSF4/STAT6/NFATC2/CD74/CHRNB2/GPR183/ATP11C/TLR9/CD38/TNFSF13B/SHLD3/TGFB1/MEF2C/TNFRSF4/IRS2/IL4/PPP2R3C/ATAD5/IL7",36
"GO:0032715","GO:0032715","negative regulation of interleukin-6 production","18/2549","53/18670",0.000140159372848814,0.00207953486766334,0.0016819832349445,"INPP5D/NLRC3/PTPN6/PTPN22/BANK1/ARRB2/NCKAP1L/CSK/SLAMF1/CD200R1/TNF/IL27RA/TNFAIP3/FOXP3/HAVCR2/NR1H4/TLR9/IL36RN",18
"GO:0050704","GO:0050704","regulation of interleukin-1 secretion","18/2549","53/18670",0.000140159372848814,0.00207953486766334,0.0016819832349445,"AIM2/NOD2/NLRP1/CASP1/CARD8/NLRP7/P2RX7/CCR7/CCL19/TNFAIP3/PYCARD/ORM2/CARD16/NLRP3/CARD17/LPL/LGALS9/HK1",18
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","25/2549","86/18670",0.00014362010385857,0.00212578369036596,0.00171939051559718,"PTPRC/SASH3/NOD2/CD2/RASGRP1/SPN/CARD9/CCR2/CCL19/PYCARD/ORM2/CYBB/TLR1/TNFRSF8/IL23A/HAVCR2/IFNG/CLEC7A/TLR9/LY96/LPL/LGALS9/APP/TYROBP/CYBA",25
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","40/2549","164/18670",0.000148833896430319,0.00219490741176656,0.00177529962409096,"AURKB/BUB1/MKI67/NUSAP1/CD28/BUB1B/UBE2C/CENPF/DLGAP5/OBSL1/ESPL1/TACC3/NDC80/CENPE/NEK2/ATM/CDCA5/KNTC1/PKMYT1/MAD2L2/IL1B/PPP1R9B/TOM1L2/ANLN/CDT1/PLK1/TTK/MAP9/BUB3/AURKA/EREG/CDC25C/TGFB1/IGF1/MAD2L1/TNKS/CDC6/PRMT5/LRP5/NEK6",40
"GO:0090218","GO:0090218","positive regulation of lipid kinase activity","14/2549","36/18670",0.000148999694996275,0.00219490741176656,0.00177529962409096,"CD19/NOD2/PTK2B/CCR7/CCL19/DGKZ/AGAP2/FGR/F2/IRS1/TGFB1/P2RY12/LYN/TEK",14
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","13/2549","32/18670",0.000152096140532103,0.00222990242055005,0.00180360452005392,"AURKB/NDC80/CENPE/NUF2/NEK2/SGO1/RACGAP1/CDT1/KNL1/BUB3/ECT2/KNSTRN/RCC2",13
"GO:0035587","GO:0035587","purinergic receptor signaling pathway","13/2549","32/18670",0.000152096140532103,0.00222990242055005,0.00180360452005392,"P2RX5/P2RY10/P2RX1/ADORA2A/GPR171/ADA/P2RX7/P2RX2/P2RY14/P2RY13/P2RY12/GPR87/P2RY2",13
"GO:0007254","GO:0007254","JNK cascade","49/2549","214/18670",0.000155644581977907,0.00227653198273595,0.00184131975295003,"MAP4K1/TLR6/NCF1/CD27/NOD2/EDAR/PTPN22/TNFSF11/RASGRP1/PTK2B/CD40LG/TIAM1/WNT16/SLAMF1/CARD9/CCR7/TNF/CCL19/PKN1/MLKL/ARHGEF6/DUSP22/FCGR2B/RASSF2/IL1B/PYCARD/SASH1/FGD2/UNC5CL/F2RL1/DTNBP1/SH3RF1/CYLD/NPHS1/TLR9/PPEF2/SPAG9/MAP2K4/HACD3/TRAF2/IL36RN/ERN1/MAP3K10/APP/FKTN/TAOK1/MAP4K2/TRIB1/MINK1",49
"GO:0006949","GO:0006949","syncytium formation","19/2549","58/18670",0.000159360225905394,0.00231686989961259,0.00187394613540416,"CD53/RIPOR2/IL4R/PLEKHO1/CXCL10/VASH2/CXCL9/FLT3LG/ADGRB1/ADAM12/NFATC2/WNT1/TANC1/NPHS1/CDON/NOS1/RAPGEF3/TYROBP/EHD1",19
"GO:0031663","GO:0031663","lipopolysaccharide-mediated signaling pathway","19/2549","58/18670",0.000159360225905394,0.00231686989961259,0.00187394613540416,"CD6/PTPN22/CD180/LY86/CARD8/SIGIRR/TNF/TNFAIP3/IL1B/CARD16/SASH1/MALT1/IL18/BMP6/LY96/TGFB1/LYN/HCK/TRIB1",19
"GO:1903556","GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","22/2549","72/18670",0.000159525873159037,0.00231686989961259,0.00187394613540416,"LILRB1/NLRC3/PTPN6/ACP5/PTPN22/GPR18/ARRB2/SLAMF1/CD274/IL27RA/TNFAIP3/FOXP3/CHRNA7/HAVCR2/LILRA4/NR1H4/DICER1/LGALS9/IGF1/ADIPOQ/MC1R/IL4",22
"GO:0045064","GO:0045064","T-helper 2 cell differentiation","8/2549","14/18670",0.000166197833254239,0.00239689042970624,0.00193866887324415,"IL4R/BATF/CD86/NLRP3/HLX/TNFSF4/IL18/GATA3",8
"GO:0045591","GO:0045591","positive regulation of regulatory T cell differentiation","8/2549","14/18670",0.000166197833254239,0.00239689042970624,0.00193866887324415,"BTN2A2/FOXP3/IFNG/HLA-G/TGFB1/LGALS9/LILRB4/LILRB2",8
"GO:0046629","GO:0046629","gamma-delta T cell activation","8/2549","14/18670",0.000166197833254239,0.00239689042970624,0.00193866887324415,"LILRB1/PTPRC/JAML/NOD2/GPR18/NCKAP1L/MICB/CCR9",8
"GO:1901224","GO:1901224","positive regulation of NIK/NF-kappaB signaling","23/2549","77/18670",0.000167067624820727,0.00240383115061823,0.00194428271333595,"TLR6/CD27/NOD2/EDAR/RTKN2/TNF/CCL19/IL1B/TLR7/SASH1/MALT1/TNFRSF10A/IL23A/HAVCR2/IL18/NFAT5/TLR9/TRIP6/IL18R1/TRAF2/LGALS9/APP/NR3C2",23
"GO:0002517","GO:0002517","T cell tolerance induction","7/2549","11/18670",0.00017470348967258,0.00250206132084317,0.00202373389352691,"AIRE/ICOS/CD3E/FOXP3/HLA-G/IDO1/LILRB2",7
"GO:0033089","GO:0033089","positive regulation of T cell differentiation in thymus","7/2549","11/18670",0.00017470348967258,0.00250206132084317,0.00202373389352691,"TESPA1/RASGRP1/IL7R/ADAM8/ADA/FOXP3/IHH",7
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","16/2549","45/18670",0.000177100769837569,0.00252470613591022,0.00204204962359399,"CRTAM/CD180/LY86/IL12A/CD274/SASH1/HAVCR2/F2RL1/OPTN/BMP6/PUM1/LY96/PVR/HRG/CD226/CYBA",16
"GO:0045581","GO:0045581","negative regulation of T cell differentiation","16/2549","45/18670",0.000177100769837569,0.00252470613591022,0.00204204962359399,"JAK3/CTLA4/LAG3/RUNX3/IL4R/TBX21/TMEM131L/FOXP3/IRF1/IHH/HLX/TNFSF4/CD74/GLI3/DTX1/NFKBID",16
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","33/2549","128/18670",0.000181829731617333,0.00258616218279641,0.00209175691254398,"GPSM3/RIPOR2/CXCL13/ITGA4/RAC2/TNFRSF18/DOCK8/SPN/PTK2B/NCKAP1L/CXCL10/CCR6/ADAM8/XCL2/IL12A/CCR7/TNF/CCR2/CCL19/CCL20/PYCARD/IL23A/XCL1/CD74/F2RL1/TNFRSF14/VEGFC/VEGFA/THBS4/TGFB1/P2RY12/LGALS9/APP",33
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","18/2549","54/18670",0.000183660717066017,0.00260200497774178,0.00210457098741579,"AURKB/BUB1/BUB1B/CENPF/DLGAP5/ESPL1/TACC3/NDC80/CENPE/ATM/MAD2L2/CDT1/PLK1/TTK/BUB3/MAD2L1/CDC6/NEK6",18
"GO:0060401","GO:0060401","cytosolic calcium ion transport","41/2549","171/18670",0.000184233579697954,0.00260200497774178,0.00210457098741579,"MS4A1/CD19/P2RX5/CORO1A/LCK/PTPRC/PLCB2/PTPN6/PLCG2/FASLG/PTK2B/JSRP1/CCR5/CXCL10/MCUB/MCOLN2/P2RX7/CCR7/CXCL11/CCL19/TRPM2/P2RX2/CXCL9/XCL1/ATP2A2/F2/ABL1/BAK1/CD4/TGFB1/MYO5A/TRPC3/FYN/BAX/LYN/NOS1/LETM1/AFG3L2/CYBA/PLCE1/TRPC1",41
"GO:0035743","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","10/2549","21/18670",0.000184625858288127,0.00260200497774178,0.00210457098741579,"TBX21/IL12A/IL1B/NLRP3/XCL1/IL18/IL18RAP/GATA3/IL18R1/IL4",10
"GO:0061213","GO:0061213","positive regulation of mesonephros development","10/2549","21/18670",0.000184625858288127,0.00260200497774178,0.00210457098741579,"SOX8/LGR4/MAGED1/SOX9/GATA3/VEGFA/TGFB1/PAX8/BASP1/PAX2",10
"GO:0006801","GO:0006801","superoxide metabolic process","22/2549","73/18670",0.00019924111923141,0.00280160182882894,0.00226601024121082,"NCF4/NCF1C/NCF1/NCF1B/ACP5/ITGAM/GCH1/TNF/DUOX2/ITGB2/CYBB/CYB5R4/F2RL1/NCF2/NRROS/CLEC7A/TGFB1/PRDX1/TYROBP/CYBA/PON3/NQO1",22
"GO:2000403","GO:2000403","positive regulation of lymphocyte migration","14/2549","37/18670",0.000209780351852094,0.00294310892723107,0.00238046495454076,"CXCL13/ITGA4/DOCK8/SPN/PTK2B/CXCL10/ADAM8/XCL2/CCR2/CCL20/PYCARD/XCL1/TNFRSF14/APP",14
"GO:0045830","GO:0045830","positive regulation of isotype switching","11/2549","25/18670",0.000211119762943952,0.00295519903469283,0.00239024375574076,"PTPRC/CD28/TBX21/CD40/MAD2L2/TNFSF4/STAT6/SHLD3/TGFB1/IL4/ATAD5",11
"GO:0070232","GO:0070232","regulation of T cell apoptotic process","13/2549","33/18670",0.000219774912625364,0.00306940718829148,0.00248261835480807,"JAK3/CD27/PDCD1/DOCK8/IL7R/ADAM8/ADA/CD274/HIF1A/NFKBID/IDO1/LGALS9/RIPK3",13
"GO:0072538","GO:0072538","T-helper 17 type immune response","12/2549","29/18670",0.000221522132763528,0.00308674750615575,0.00249664366613603,"IRF4/SLAMF6/LY9/IL12RB1/BATF/TBX21/IL27RA/FOXP3/MALT1/NLRP3/IL23A/NFKBID",12
"GO:0051403","GO:0051403","stress-activated MAPK cascade","61/2549","286/18670",0.000222014326852967,0.00308674750615575,0.00249664366613603,"MAP4K1/TLR6/NCF1/CD27/NOD2/EDAR/PTPN22/TNFSF11/RASGRP1/PTK2B/CD40LG/CCM2/TIAM1/WNT16/SLAMF1/CARD9/INAVA/CCR7/MAPK11/TNF/FOXM1/PBK/CCL19/PKN1/MLKL/ARHGEF6/DUSP22/FCGR2B/RASSF2/IL1B/PYCARD/SASH1/FGD2/KLHDC10/UNC5CL/F2RL1/DTNBP1/FOXO1/SH3RF1/CYLD/IKBKB/NPHS1/TLR9/PPEF2/IL26/SPAG9/VEGFA/MAP2K4/HACD3/TRAF2/IL36RN/PRDX1/ERN1/MAP3K10/LGALS9/APP/FKTN/TAOK1/MAP4K2/TRIB1/MINK1",61
"GO:0043550","GO:0043550","regulation of lipid kinase activity","20/2549","64/18670",0.000223090382491693,0.00309475380375808,0.00250311937305997,"CD19/NOD2/PIK3R5/SLA2/PTK2B/RUBCN/CCR7/CCL19/DGKZ/AGAP2/FGR/F2/CCKBR/CISH/IRS1/TGFB1/P2RY12/LYN/TEK/SOCS6",20
"GO:0043551","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","18/2549","55/18670",0.000238517382900724,0.00330135804923217,0.00267022639423064,"CD19/NOD2/PIK3R5/SLA2/PTK2B/RUBCN/CCR7/CCL19/AGAP2/FGR/CCKBR/CISH/IRS1/TGFB1/P2RY12/LYN/TEK/SOCS6",18
"GO:0051222","GO:0051222","positive regulation of protein transport","83/2549","418/18670",0.000240359619376678,0.00331943072563282,0.00268484405666524,"BLK/AIM2/KCNN4/NOD2/ADORA2A/PTPN22/RAC2/CD2/RASGRP1/CRTAM/IL4R/CD244/NLRP1/GTSE1/ITGAM/HCLS1/CASP1/CARD8/ADAM8/NLRP7/P2RX7/MAPK11/TNF/CD274/ITGB2/CCL19/CDK5R1/IL1B/PYCARD/ORM2/TLR1/NLRP3/HAVCR2/TNFSF4/IFNG/HIF1A/SLC30A8/JUP/GLI3/F2RL1/TCF7L2/FGR/OSM/LGALS9C/FBXW7/ABL1/TNFRSF14/NR1H4/GATA3/STX4/VEGFC/ECT2/OR51E2/IL26/MICALL2/CD38/BMP6/ACHE/HYAL2/BAIAP3/HMHB1/TGFB1/LPL/TNFRSF4/TRIM6/EDEM1/ITGB1BP1/NMU/BCAS3/LGALS9/EDEM2/FYN/IGF1/HK1/PRKAA1/DHX36/OAZ1/RAPGEF3/IRS2/TRPM4/TCAF2/SAR1A/NLGN2",83
"GO:0032693","GO:0032693","negative regulation of interleukin-10 production","9/2549","18/18670",0.000245970794976453,0.00338935703456417,0.00274140231934839,"LILRB1/JAK3/CD274/FOXP3/FCGR2B/IL23A/TRIB2/IDO1/TYROBP",9
